interaction_id,lead_id,customer_id,advisor_id,channel,direction,interaction_at,duration_sec,notes
I0010917,L0002473,C003308,A0023,phone,inbound,2025-09-30T14:33:23,599,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0010918,L0002473,C003308,A0023,whatsapp,outbound,2025-10-02T15:32:04,,"Kredi onayı çıkmadı, alım ertelendi."
I0010919,L0002474,C005594,A0053,phone,outbound,2025-03-10T13:56:29,593,"Ulaşıldı. BMW X2 için showroom randevusu teklif edildi, uygun günü bildirecek."
I0010920,L0002474,C005594,A0053,phone,inbound,2025-03-18T13:07:52,782,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0010921,L0002474,C005594,A0053,phone,outbound,2025-03-19T18:10:25,470,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0010922,L0002474,C005594,A0053,whatsapp,outbound,2025-03-20T12:10:19,,"Test sürüşü için tekrar arandı, bu hafta zamanı yok. Haftaya tekrar aranacak."
I0010923,L0002474,C005594,A0053,whatsapp,outbound,2025-03-20T14:47:59,,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0010924,L0002474,C005594,A0053,phone,outbound,2025-03-27T16:58:51,618,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0010925,L0002474,C005594,A0053,phone,outbound,2025-04-01T16:47:36,885,"Alımı ileri bir tarihe erteledi, 6 ay sonra tekrar aranacak."
I0010926,L0002475,C000249,A0101,whatsapp,outbound,2026-06-06T11:28:26,,"İlk temas. Müşteri BMW 5 Serisi ve rakip modelleri karşılaştırıyor, en geç ay sonuna karar verecek."
I0010927,L0002475,C000249,A0101,showroom_visit,inbound,2026-06-13T10:15:27,684,"Showroom ziyareti. Test sürüşü sonrası görüşüldü, araçtan memnun kaldı. Renk ve donanım netleşti."
I0010928,L0002475,C000249,A0101,phone,outbound,2026-06-15T14:59:22,869,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0010929,L0002475,C000249,A0101,phone,inbound,2026-06-22T12:04:30,350,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0010930,L0002475,C000249,A0101,phone,outbound,2026-06-26T15:42:59,669,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0010931,L0002475,C000249,A0101,whatsapp,outbound,2026-06-27T14:51:21,,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0010932,L0002475,C000249,A0101,email,outbound,2026-06-29T18:24:25,,"Alımı ileri bir tarihe erteledi, 6 ay sonra tekrar aranacak."
I0010933,L0002476,C001601,A0024,showroom_visit,outbound,2025-12-08T14:30:57,882,"Ulaşıldı. MINI Cooper için showroom randevusu teklif edildi, uygun günü bildirecek."
I0010934,L0002476,C001601,A0024,phone,outbound,2025-12-09T16:15:03,888,"Test sürüşü sonrası görüşüldü, araçtan memnun kaldı. Renk ve donanım netleşti."
I0010935,L0002476,C001601,A0024,sms,inbound,2025-12-10T11:56:56,,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0010936,L0002476,C001601,A0024,phone,outbound,2025-12-10T13:17:14,490,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0010937,L0002476,C001601,A0024,whatsapp,outbound,2025-12-16T11:40:19,,"Müşteri geri dönüş yaptı, C Classic yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0010938,L0002476,C001601,A0024,phone,inbound,2025-12-17T16:44:19,402,"Sözleşme imzalandı, kapora alındı. Teslimat planlandı. MINI Cooper C Classic."
I0010939,L0002477,C004839,A0143,phone,outbound,2026-04-06T14:44:11,535,"Müşteri BMW iX2 ile ilgileniyor, eDrive20 M Sport donanımı soruldu. Fiyat bilgisi verildi, düşünecek."
I0010940,L0002477,C004839,A0143,whatsapp,inbound,2026-04-10T11:27:43,,"Test sürüşü sonrası görüşüldü, araçtan memnun kaldı. Renk ve donanım netleşti."
I0010941,L0002477,C004839,A0143,whatsapp,inbound,2026-04-10T15:34:00,,"Sözleşme imzalandı, kapora alındı. Teslimat planlandı. BMW iX2 eDrive20 M Sport."
I0010942,L0002478,C000458,A0044,whatsapp,outbound,2025-07-28T15:20:18,,"Müşteri BMW iX1 ile ilgileniyor, xDrive30 M Sport donanımı soruldu. Fiyat bilgisi verildi, düşünecek."
I0010943,L0002478,C000458,A0044,whatsapp,outbound,2026-06-13T14:54:33,,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0010944,L0002479,C005867,A0031,phone,outbound,2025-10-17T18:54:50,339,"İlk temas. Müşteri MINI Countryman ve rakip modelleri karşılaştırıyor, en geç ay sonuna karar verecek."
I0010945,L0002479,C005867,A0031,phone,outbound,2025-10-20T15:11:16,721,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0010946,L0002479,C005867,A0031,phone,inbound,2025-10-23T14:18:32,845,"Satış tamamlandı. Müşteri memnun, referans olabileceğini söyledi."
I0010947,L0002480,C005648,A0011,phone,outbound,2026-02-10T16:28:39,890,"İlk temas. Müşteri BMW X3 ve rakip modelleri karşılaştırıyor, en geç ay sonuna karar verecek."
I0010948,L0002480,C005648,A0011,showroom_visit,outbound,2026-03-03T10:38:23,661,"Başka bayiden daha iyi teklif almış, oradan aldı."
I0010949,L0002481,C005173,A0024,sms,outbound,2025-10-28T14:37:34,,"Mevcut aracını takasa vermek istiyor, BMW iX1 için değerleme talep etti."
I0010950,L0002481,C005173,A0024,phone,outbound,2025-10-30T13:32:27,107,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0010951,L0002481,C005173,A0024,whatsapp,inbound,2025-11-07T15:00:38,,"Fiyat konusunda tereddütlü. Finansman seçenekleri anlatıldı, hesaplama gönderilecek."
I0010952,L0002481,C005173,A0024,whatsapp,inbound,2025-11-07T16:32:19,,"İstediği donanım/renk için teslim süresi uzun, beklemek istemedi."
I0010953,L0002482,C000954,A0101,sms,outbound,2026-08-19T18:29:18,,"İlk temas. Müşteri BMW X1 ve rakip modelleri karşılaştırıyor, en geç ay sonuna karar verecek."
I0010954,L0002482,C000954,A0101,whatsapp,outbound,2026-08-24T10:05:06,,"Müşteri geri dönüş yaptı, xDrive25e M Sport yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0010955,L0002482,C000954,A0101,email,outbound,2026-08-26T11:47:09,,"Fiyat konusunda tereddütlü. Finansman seçenekleri anlatıldı, hesaplama gönderilecek."
I0010956,L0002482,C000954,A0101,whatsapp,inbound,2026-08-26T15:49:38,,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0010957,L0002482,C000954,A0101,whatsapp,inbound,2026-08-28T12:17:50,,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0010958,L0002483,C001541,A0084,email,outbound,2026-03-14T10:52:20,,MINI Cooper için bilgi talebi. Stok durumu ve teslim süresi soruldu. Katalog paylaşıldı.
I0010959,L0002483,C001541,A0084,sms,outbound,2026-03-16T12:49:01,,"Test sürüşü için tekrar arandı, bu hafta zamanı yok. Haftaya tekrar aranacak."
I0010960,L0002483,C001541,A0084,phone,inbound,2026-03-16T13:17:19,536,"Test sürüşü için tekrar arandı, bu hafta zamanı yok. Haftaya tekrar aranacak."
I0010961,L0002483,C001541,A0084,phone,inbound,2026-03-16T14:33:24,874,"Müşteri geri dönüş yaptı, C Classic yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0010962,L0002483,C001541,A0084,phone,inbound,2026-03-18T14:09:41,632,"Müşteri geri dönüş yaptı, C Classic yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0010963,L0002483,C001541,A0084,email,inbound,2026-03-18T14:31:56,,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0010964,L0002483,C001541,A0084,whatsapp,outbound,2026-03-26T14:07:07,,"Kredi onayı çıkmadı, alım ertelendi."
I0010965,L0002484,C000208,A0113,email,outbound,2025-06-17T11:02:13,,"Ulaşıldı. BMW iX2 için showroom randevusu teklif edildi, uygun günü bildirecek."
I0010966,L0002484,C000208,A0113,phone,outbound,2025-06-25T12:01:52,842,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0010967,L0002484,C000208,A0113,phone,inbound,2025-06-25T14:21:17,236,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0010968,L0002484,C000208,A0113,email,outbound,2025-06-27T15:28:17,,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0010969,L0002484,C000208,A0113,whatsapp,outbound,2025-06-28T12:46:54,,"Whatsapp üzerinden görsel ve fiyat listesi paylaşıldı. Okundu, cevap bekleniyor."
I0010970,L0002484,C000208,A0113,phone,outbound,2025-07-03T16:17:48,387,"İstenen iskonto verilemedi, müşteri kapattı."
I0010971,L0002485,C002520,A0131,email,outbound,2026-07-28T17:14:59,,
I0010972,L0002485,C002520,A0131,showroom_visit,inbound,2026-07-31T14:11:52,570,"Showroom ziyareti. Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0010973,L0002485,C002520,A0131,whatsapp,outbound,2026-08-03T13:49:29,,"Whatsapp üzerinden görsel ve fiyat listesi paylaşıldı. Okundu, cevap bekleniyor."
I0010974,L0002485,C002520,A0131,whatsapp,outbound,2026-08-03T15:26:04,,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0010975,L0002485,C002520,A0131,email,inbound,2026-08-05T18:05:30,,"Başka bayiden daha iyi teklif almış, oradan aldı."
I0010976,L0002486,C005956,A0084,email,outbound,2025-07-26T09:25:31,,"Ulaşıldı. Land Rover Defender için showroom randevusu teklif edildi, uygun günü bildirecek."
I0010977,L0002486,C005956,A0084,phone,inbound,2025-08-14T09:36:36,741,"İstenen iskonto verilemedi, müşteri kapattı."
I0010978,L0002487,C004699,A0083,phone,outbound,2025-03-13T15:54:45,285,"Cevap yok, sesli mesaj bırakıldı. BMW 3 Serisi ilgisi web formundan."
I0010979,L0002487,C004699,A0083,email,inbound,2025-04-11T12:13:11,,"Satış tamamlandı. Müşteri memnun, referans olabileceğini söyledi."
I0010980,L0002488,C005677,A0082,phone,outbound,2026-06-27T14:00:05,502,"Ulaşıldı. BMW iX1 için showroom randevusu teklif edildi, uygun günü bildirecek."
I0010981,L0002488,C005677,A0082,whatsapp,outbound,2026-07-06T15:20:42,,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0010982,L0002488,C005677,A0082,whatsapp,outbound,2026-07-09T14:30:07,,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0010983,L0002488,C005677,A0082,email,inbound,2026-07-17T14:25:12,,"Alımı ileri bir tarihe erteledi, 6 ay sonra tekrar aranacak."
I0010984,L0002489,C005785,A0021,whatsapp,outbound,2024-11-02T16:53:30,,"Cevap yok, sesli mesaj bırakıldı. BMW X1 ilgisi web formundan."
I0010985,L0002489,C005785,A0021,whatsapp,outbound,2024-11-11T11:00:35,,"Test sürüşü için tekrar arandı, bu hafta zamanı yok. Haftaya tekrar aranacak."
I0010986,L0002489,C005785,A0021,whatsapp,inbound,2024-11-11T12:04:04,,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0010987,L0002489,C005785,A0021,showroom_visit,outbound,2024-11-12T14:18:05,286,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0010988,L0002489,C005785,A0021,email,outbound,2024-11-15T17:13:46,,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0010989,L0002489,C005785,A0021,phone,inbound,2024-11-25T14:29:19,160,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0010990,L0002489,C005785,A0021,whatsapp,outbound,2024-11-26T13:02:02,,"Sözleşme imzalandı, kapora alındı. Teslimat planlandı. BMW X1 xDrive25e M Sport."
I0010991,L0002490,C004576,A0021,email,outbound,2026-05-18T12:59:14,,"Cevap yok, sesli mesaj bırakıldı. BMW X2 ilgisi web formundan."
I0010992,L0002490,C004576,A0021,whatsapp,outbound,2026-05-25T12:05:18,,"Müşteri geri dönüş yaptı, sDrive20i M Sport yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0010993,L0002490,C004576,A0021,phone,outbound,2026-05-26T13:56:06,794,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0010994,L0002490,C004576,A0021,phone,outbound,2026-05-28T10:22:06,341,"Müşteri geri dönüş yaptı, sDrive20i M Sport yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0010995,L0002490,C004576,A0021,phone,outbound,2026-05-29T12:41:20,836,"Satış tamamlandı. Müşteri memnun, referans olabileceğini söyledi."
I0010996,L0002491,C005162,A0071,whatsapp,outbound,2025-11-11T14:45:09,,"Mevcut aracını takasa vermek istiyor, Land Rover Range Rover Sport için değerleme talep etti."
I0010997,L0002491,C005162,A0071,phone,inbound,2025-11-14T12:02:12,370,"Whatsapp üzerinden görsel ve fiyat listesi paylaşıldı. Okundu, cevap bekleniyor."
I0010998,L0002491,C005162,A0071,phone,outbound,2025-11-17T15:03:06,523,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0010999,L0002491,C005162,A0071,sms,outbound,2025-11-21T12:27:52,,"Fiyatı yüksek buldu, bütçesini aşıyor. Şimdilik vazgeçti."
I0011000,L0002492,C002923,A0012,email,outbound,2026-06-02T15:46:52,,"İlk temas. Müşteri Land Rover Range Rover ve rakip modelleri karşılaştırıyor, en geç ay sonuna karar verecek."
I0011001,L0002492,C002923,A0012,showroom_visit,outbound,2026-06-18T14:21:48,796,"Farklı bir segmente yöneldi, ihtiyaç değişti."
I0011002,L0002493,C003894,A0123,phone,outbound,2025-12-12T16:24:28,135,"Mevcut aracını takasa vermek istiyor, BMW iX2 için değerleme talep etti."
I0011003,L0002493,C003894,A0123,phone,outbound,2025-12-30T16:10:57,42,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0011004,L0002493,C003894,A0123,showroom_visit,inbound,2026-01-05T11:25:14,140,"Showroom ziyareti. Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0011005,L0002493,C003894,A0123,showroom_visit,inbound,2026-01-07T11:49:35,247,Showroom ziyareti. Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0011006,L0002493,C003894,A0123,whatsapp,inbound,2026-01-10T17:51:31,,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0011007,L0002493,C003894,A0123,phone,outbound,2026-01-12T11:47:10,32,"Rakip markadan araç almış, konuyu kapattık."
I0011008,L0002494,C002684,A0113,sms,outbound,2025-10-15T14:16:23,,"Müşteri aradı, BMW iX1 xDrive30 M Sport için kampanya var mı diye sordu. Güncel liste paylaşıldı."
I0011009,L0002494,C002684,A0113,phone,outbound,2025-10-28T12:47:40,679,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0011010,L0002494,C002684,A0113,email,inbound,2025-11-03T12:30:21,,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0011011,L0002494,C002684,A0113,phone,inbound,2025-11-07T15:20:32,423,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0011012,L0002494,C002684,A0113,showroom_visit,inbound,2025-11-15T12:01:56,462,"İstediği donanım/renk için teslim süresi uzun, beklemek istemedi."
I0011013,L0002495,C005038,A0033,email,outbound,2026-06-05T11:23:09,,MINI Countryman için bilgi talebi. Stok durumu ve teslim süresi soruldu. Katalog paylaşıldı.
I0011014,L0002495,C005038,A0033,whatsapp,outbound,2026-06-08T12:38:46,,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0011015,L0002495,C005038,A0033,whatsapp,inbound,2026-06-11T13:58:01,,"İstediği donanım/renk için teslim süresi uzun, beklemek istemedi."
I0011016,L0002496,C002357,A0104,showroom_visit,outbound,2026-06-12T13:34:34,819,BMW iX1 için bilgi talebi. Stok durumu ve teslim süresi soruldu. Katalog paylaşıldı.
I0011017,L0002496,C002357,A0104,whatsapp,outbound,2026-08-08T11:15:22,,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0011018,L0002497,C002129,A0012,email,outbound,2025-03-20T13:24:12,,"Müşteri aradı, BMW X2 sDrive20i M Sport için kampanya var mı diye sordu. Güncel liste paylaşıldı."
I0011019,L0002497,C002129,A0012,showroom_visit,outbound,2025-03-28T12:50:31,559,"Müşteri geri dönüş yaptı, sDrive20i M Sport yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0011020,L0002497,C002129,A0012,whatsapp,outbound,2025-04-08T12:18:49,,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0011021,L0002497,C002129,A0012,whatsapp,inbound,2025-04-11T09:29:24,,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0011022,L0002497,C002129,A0012,whatsapp,outbound,2025-04-12T15:07:04,,"Test sürüşü için tekrar arandı, bu hafta zamanı yok. Haftaya tekrar aranacak."
I0011023,L0002497,C002129,A0012,phone,inbound,2025-04-14T15:36:04,673,"Fiyat konusunda tereddütlü. Finansman seçenekleri anlatıldı, hesaplama gönderilecek."
I0011024,L0002497,C002129,A0012,phone,outbound,2025-04-14T16:03:25,217,"İstediği donanım/renk için teslim süresi uzun, beklemek istemedi."
I0011025,L0002498,C004002,A0054,whatsapp,outbound,2025-10-20T15:19:48,,"Müşteri aradı, BMW X2 sDrive20i M Sport için kampanya var mı diye sordu. Güncel liste paylaşıldı."
I0011026,L0002498,C004002,A0054,phone,outbound,2025-11-20T14:01:32,830,
I0011027,L0002499,C002444,A0103,sms,outbound,2025-11-24T19:01:53,,MINI Cooper için bilgi talebi. Stok durumu ve teslim süresi soruldu. Katalog paylaşıldı.
I0011028,L0002499,C002444,A0103,whatsapp,inbound,2025-11-26T14:10:25,,"Test sürüşü için tekrar arandı, bu hafta zamanı yok. Haftaya tekrar aranacak."
I0011029,L0002499,C002444,A0103,whatsapp,outbound,2025-11-28T13:45:17,,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0011030,L0002499,C002444,A0103,whatsapp,outbound,2025-11-29T11:37:47,,"Müşteri teklifi kabul etti, ödeme planı onaylandı. Plaka ve sigorta işlemleri başlatıldı."
I0011031,L0002500,C000105,A0032,phone,outbound,2026-01-01T09:38:56,571,"İlk temas. Müşteri BMW iX1 ve rakip modelleri karşılaştırıyor, en geç ay sonuna karar verecek."
I0011032,L0002500,C000105,A0032,showroom_visit,inbound,2026-01-06T14:51:14,524,
I0011033,L0002500,C000105,A0032,whatsapp,outbound,2026-01-06T18:09:43,,"Başka bayiden daha iyi teklif almış, oradan aldı."
I0011034,L0002501,C000392,A0042,phone,outbound,2026-08-07T14:50:13,140,"Müşteri BMW 3 Serisi ile ilgileniyor, 320d xDrive M Sport donanımı soruldu. Fiyat bilgisi verildi, düşünecek."
I0011035,L0002501,C000392,A0042,email,inbound,2026-08-11T12:49:31,,
I0011036,L0002501,C000392,A0042,whatsapp,inbound,2026-08-29T16:06:12,,"Whatsapp üzerinden görsel ve fiyat listesi paylaşıldı. Okundu, cevap bekleniyor."
I0011037,L0002501,C000392,A0042,whatsapp,outbound,2026-08-31T18:22:35,,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0011038,L0002502,C005605,A0023,phone,outbound,2026-01-09T16:55:24,708,"Cevap yok, sesli mesaj bırakıldı. BMW 5 Serisi ilgisi web formundan."
I0011039,L0002502,C005605,A0023,email,inbound,2026-01-28T12:58:57,,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
